code,name,shortName,detailLevel,termType,parentCode,order,reportable
A189Q,Great Spotted Cuckoo (as animal),Great Spotted Cuckoo (as animal),E,n,A18HE,2,true
A189Y,Pallas's Gull (as animal),Pallas's Gull (as animal),E,n,A058T,14,true
A18AB,White Wagtail (nominate) (as animal),,E,n,A181E,4,true
A18DF,Haplophyllum acutifolium (DC.) G.Don (as plant),,E,n,A13CX,11,true
A18ER,Fattening rabbit feed,,F,f,A07VE,1,true
A18EX,Kids reared for reproduction or meat production feed,,F,f,A07VF,3,true
A18EE,Fattening poultry feed,,F,f,A07VD,1,true
A18EV,Dairy/reproductive sheep feed,,F,f,A07VF,2,true
A18FG,Extensive (non-intensive) production,,F,f,A0B9A,14,true
A18FS,Without sweetener,,F,f,A0CJD,3,true
A18FQ,Comandra spp. (as plant),,E,n,A13DA,8,true
A18GF,Fresh stage,Fresh stage,F,f,A18FT,1,true
A18GJ,Milk filter,Milk filter,F,f,A0CEG,33,true
A18HN,Bucerotiformes (as animal),Bucerotiformes (as animal),E,n,A057X,3,true
A18HQ,Ciconiiformes (as animal),Ciconiiformes (as animal),E,n,A057X,7,true
A18HG,African and New World Parrots (as animal),African and New World Parrots (as animal),E,n,A16DP,2,true
A18HP,Hoopoes (as animal),Hoopoes (as animal),E,n,A18HN,2,true
A18JR,Cardinals (as animal),Cardinals (as animal),E,n,A0CDR,4,true
A18JS,Plovers (as animal),Plovers (as animal),E,n,A0CST,5,true
A18KB,Coursers and Pratincoles (as animal),Coursers and Pratincoles (as animal),E,n,A0CST,2,true
A18KY,Pigeons and Doves (as animal),Pigeons and Doves (as animal),E,n,A0CND,1,true
A18HC,Corophiidae (as animal),Corophiidae (as animal),P,n,A0YVN,1,true
A18HL,Sarkidiornis (as animal),Sarkidiornis (as animal),E,n,A188A,8,true
A18JT,Pluvialis (as animal),Pluvialis (as animal),E,n,A18JS,2,true
A18JV,Vanellus (as animal),Vanellus (as animal),E,n,A18JS,3,true
A18KZ,Microcarbo (as animal),Microcarbo (as animal),E,n,A18KR,2,true
A18HM,African Comb Duck (as animal),African Comb Duck (as animal),E,n,A18HL,1,true
A18GK,European dark bee,European dark bee,E,n,A04TJ,1,true
A18GP,Greek honey bee,Greek honey bee,E,n,A04TJ,5,true
A0ELB,Seeds used for infusions or hot drinks (as part-nature),,C,f,A066P,6,true
A0EMF,Crustaceans meat (as part-nature),,C,f,A069H,3,true
A0EPT,Chips/crisps (as part-nature),,C,f,A06EA,1,true
A0ERY,Roots used for infusions or hot drinks (as part-nature),,C,f,A067M,4,true
A0ESD,Galactose (as part-nature),,C,f,A06EE,6,true
A0F0C,Aromatic herbs (leaves and other minor parts) (as part-nature),,C,f,A0EKT,2,true
A0ENE,Candy (as part-nature),,C,f,A06EJ,4,true
A0ERA,Crackers and breadsticks (as part-nature),,C,f,A0EPQ,2,true
A0ELQ,Processed or preserved legumes (as part-nature),,H,f,A067X,3,true
A0E6N,Galanga (as plant),,E,n,A05VJ,1,true
A0EAQ,Small radish (as plant),,E,n,A05FD,1,true
A0F4E,Chlorella vulgaris (as organism),,E,n,A0CRV,1,true
A0E3E,Ivy gourd (as plant),,E,n,A05CZ,3,true
A0E3G,Robusta coffee (as plant),,E,n,A065J,2,true
A0E6M,Common walnut (as plant),,E,n,A05RQ,1,true
A0EBZ,Buffalo berry (as plant),,E,n,A05YP,17,true
A0ECJ,Litchi tomato (as plant),,E,n,A05CG,2,true
A0EEV,Indian corn (as plant),,E,n,A059G,4,true
A0EXC,Manganese,,C,d,A0EVF,7,true
A0F3L,"Mammals edible offal, non-muscle, other than liver and kidney",,P,r,A01ZK,1,true
A0F4H,Water mannagrass (as plant),,E,n,A0CPQ,2,true
A0F4P,Creatine-creatinine,,E,d,A0F4M,3,true
A0YRB,Various sharks (generic) (as animal),,E,n,A134T,12,true
A13FG,Achillea abrotanoides Vis. (as plant),,E,n,A136A,1,true
A13FJ,Achillea atrata L. (as plant),,E,n,A136A,3,true
A13GY,Adoxa moschatellina L. (as plant),,E,n,A135C,1,true
A13JT,Aloe africana Mill. (as plant),,E,n,A135Y,3,true
A13JX,Aloe ferox Mill. (as plant),,E,n,A13EJ,2,true
A13KY,Anadenanthera colubrina (Vell.) Brenan (as plant),,E,n,A138V,14,true
A13ML,Anthemis chia L. (as plant),,E,n,A136A,15,true
A13MQ,Anthriscus sylvestris (L.) Hoffm. (as plant),,E,n,A135P,11,true
A13NB,Apocynum androsaemifolium L. (as plant),,E,n,A135Q,7,true
A13NP,Arisaema erubescens (Wall.) Schott (as plant),,E,n,A135S,3,true
A13PM,Artemisia annua L. (as plant),,E,n,A136A,23,true
A13PQ,Artemisia campestris L. (as plant),,E,n,A136A,26,true
A13QQ,Asarum canadense L. (as plant),,E,n,A135X,13,true
A13RB,Asperugo procumbens L. (as plant),,E,n,A136L,7,true
A13RZ,Atherosperma moschatum Labill. (as plant),,E,n,A136B,1,true
A13SE,Atriplex nummularia Lindl. (as plant),,E,n,A135J,7,true
A13SF,Atropa acuminata Royle ex Lindl. (as plant),,E,n,A13DN,1,true
A13VB,Berula erecta (Huds.) Coville (as plant),,E,n,A135P,15,true
A13VJ,Bontia daphnoides L. (as plant),,E,n,A13DH,1,true
A13VN,Boronia megastigma Nees ex Bartlett (as plant),,E,n,A13CX,6,true
A13XF,Brunfelsia bonodora (Vell.) J.F.Macbr. (as plant),,E,n,A13DN,5,true
A13XS,Bulbophyllum nutans (Thouars) Thouars (as plant),,E,n,A13BJ,1,true
A13XX,Bupleurum rotundifolium L. (as plant),,E,n,A135P,18,true
A13ZZ,Caryota urens L. (as plant),,E,n,A135V,5,true
A140H,Catalpa longissima (Jacq.) Dum.Cours (as plant),,E,n,A136J,1,true
A140L,Caulophyllum thalictroides (L.) Michx. (as plant),,E,n,A136G,4,true
A140N,Celastrus paniculatus Willd. (as plant),,E,n,A137E,3,true
A141E,Ceratocephala falcata (L.) Pers. (as plant),,E,n,A13CR,25,true
A142N,Chrysanthellum americanum (L.) Vatke (as plant),,E,n,A136A,65,true
A142Z,Cinchona pitayensis (Wedd.) Wedd. (as plant),,E,n,A13CV,9,true
A143B,Cinnamomum oliveri F.M.Bailey (as plant),,E,n,A139S,7,true
A143P,Cistanche deserticola Y.C.Ma (as plant),,E,n,A13BK,1,true
A143Y,Clematis armandii Franch. (as plant),,E,n,A13CR,28,true
A144D,Clematis montana Buch.-Ham. ex DC. (as plant),,E,n,A13CR,33,true
A145P,Colutea arborescens L. (as plant),,E,n,A138V,47,true
A147J,Cornutia pyramidata L. (as plant),,E,n,A139Q,15,true
A148C,Cotoneaster spp. (as plant),,E,n,A13CT,6,true
A148E,Crateva nurvala Buch.-Ham. (as plant),,E,n,A137A,1,true
A148N,Croton flavens L. (as plant),,E,n,A138T,9,true
A148X,Cullen corylifolium (L.) Medik. (as plant),,E,n,A138V,55,true
A148Z,Cunila fasciculata Benth. (as plant),,E,n,A139Q,16,true
A149D,Curculigo orchioides Gaertn. (as plant),,E,n,A139K,1,true
A149Z,Cyclamen purpurascens Mill. (as plant),,E,n,A13CL,12,true
A14BA,Cytisus scoparius (L.) Link (as plant),,E,n,A138V,59,true
A14CZ,Digitalis ferruginea L. (as plant),,E,n,A13CC,3,true
A14DC,Digitalis lutea L. (as plant),,E,n,A13CC,6,true
A14DE,Dimorphandra mollis Benth. (as plant),,E,n,A138V,70,true
A14DK,Dioscorea hispida Dennst. (as plant),,E,n,A138G,5,true
A14DN,Dipsacus fullonum L. (as plant),,E,n,A137B,2,true
A14EB,Doryphora sassafras Endl. (as plant),,E,n,A136B,2,true
A14EV,Duboisia hopwoodii (F.Muell.) F.Muell. (as plant),,E,n,A13DN,17,true
A14GF,Ephedra sinica Stapf (as plant),,E,n,A138N,6,true
A14GP,Equisetum ramosissimum Desf. (as plant),,E,n,A138P,5,true
A14GS,Erechtites hieraciifolius (L.) Raf. ex DC. (as plant),,E,n,A136A,81,true
A14GZ,Erigeron annuus (L.) Pers. (as plant),,E,n,A136A,83,true
A14HA,Eriocaulon buergerianum Körn. (as plant),,E,n,A138R,1,true
A14HC,Erodium cicutarium (L.) L'Her. (as plant),,E,n,A139B,1,true
A14HL,Erysimum x cheiri (L.) Crantz (as plant),,E,n,A136M,8,true
A14HS,Erythroxylum laurifolium Lam. (as plant),,E,n,A138S,2,true
A14JB,Eucalyptus smithii F.Muell. ex R.T.Baker (as plant),,E,n,A13AY,5,true
A14JD,Eugenia buxifolia Lam. (as plant),,E,n,A13AY,7,true
A14JE,Euonymus atropurpureus Jacq. (as plant),,E,n,A137E,4,true
A14JJ,Eupatorium purpureum L. (as plant),,E,n,A136A,86,true
A14JT,Euphorbia esula L. (as plant),,E,n,A138T,22,true
A14JY,Euphorbia heterophylla L. (as plant),,E,n,A138T,25,true
A14KF,Euphorbia neriifolia L. (as plant),,E,n,A138T,32,true
A14KL,Euphorbia tirucalli L. (as plant),,E,n,A138T,37,true
A14KQ,Eurycoma longifolia Jack (as plant),,E,n,A13DK,4,true
A14KS,Evernia prunastri (L.) Ach. (as organism),,E,n,A13BR,1,true
A14LF,Ferula elaeochytris Korovin (as plant),,E,n,A135P,30,true
A14LL,Fibraurea tinctoria Lour. (as plant),,E,n,A13AM,10,true
A14LZ,Forsythia suspensa (Thunb.) Vahl (as plant),,E,n,A13BF,2,true
A14MD,Fraxinus chinensis Roxb. (as plant),,E,n,A13BF,3,true
A14ME,Fritillaria cirrhosa D.Don (as plant),,E,n,A139Y,1,true
A14MR,Galium mollugo L. (as plant),,E,n,A13CV,16,true
A14MS,Garcinia gummi-gutta (L.) Roxb. (as plant),,E,n,A137H,4,true
A14MY,Gardenia jasminoides J.Ellis (as plant),,E,n,A13CV,17,true
A14ND,Geissospermum laeve (Vell.) Miers (as plant),,E,n,A135Q,24,true
A14NS,Gleditsia triacanthos L. (as plant),,E,n,A138V,78,true
A14NZ,Glycyrrhiza uralensis Fisch. ex DC. (as plant),,E,n,A138V,80,true
A14PP,Guarea glabra Vahl (as plant),,E,n,A13AL,4,true
A14QH,Haplopappus baylahuen J.Rémy (as plant),,E,n,A136A,93,true
A14QQ,Hedychium flavum Roxb. (as plant),,E,n,A13EK,18,true
A14TA,Hydrocotyle vulgaris L. (as plant),,E,n,A135T,5,true
A14TM,Hyptis suaveolens (L.) Poit. (as plant),,E,n,A139Q,25,true
A14TN,Hyptis verticillata Jacq. (as plant),,E,n,A139Q,26,true
A14VD,Inula racemosa Hook.f (as plant),,E,n,A136A,100,true
A14VE,Ipomoea burmannii Choisy (as plant),,E,n,A137N,12,true
A14VN,Ipomoea purpurea (L.) Roth. (as plant),,E,n,A137N,20,true
A14VS,Iris foetidissima L. (as plant),,E,n,A139L,3,true
A14VV,Isatis tinctoria L. (as plant),,E,n,A136M,14,true
A14XP,Juniperus phoenicea L. (as plant),,E,n,A137X,5,true
A14XR,Juniperus sabina L. (as plant),,E,n,A137X,7,true
A14XS,Juniperus thurifera L. (as plant),,E,n,A137X,8,true
A14YB,Justicia secunda Vahl (as plant),,E,n,A134X,7,true
A14YL,Laburnum anagyroides Medik. (as plant),,E,n,A138V,86,true
A14YM,Lachnanthes caroliniana (Lam.) Dandy (as plant),,E,n,A139E,1,true
A14YP,Lactuca virosa L. (as plant),,E,n,A136A,106,true
A14ZT,Leonotis leonurus (L.) R.Br. (as plant),,E,n,A139Q,27,true
A150N,Leucojum aestivum L. (as plant),,E,n,A135K,9,true
A151K,Lippia laxibracteata Herzog (as plant),,E,n,A13ED,7,true
A151T,Litsea cubeba (Lour) Pers. (as plant),,E,n,A139S,19,true
A152B,Loeselia mexicana (Lam.) Brand (as plant),,E,n,A13CF,1,true
A153B,Lygodium japonicum (Thunb.) Sw. (as plant),,E,n,A13AD,1,true
A153J,Magnolia hypolampra (Dandy) Figlar (as plant),,E,n,A13AF,3,true
A153Q,Maianthemum bifolium (L.) F.W.Schmidt (as plant),,E,n,A135Y,15,true
A153R,Mallotus philippensis (Lam.) Müll.Arg. (as plant),,E,n,A138T,49,true
A153S,Malus pumila Mill. (as plant),,E,n,A13CT,9,true
A153Y,Mandragora officinalis Mill. (as plant),,E,n,A13DN,24,true
A154C,Matthiola incana (L.) R.Br. (as plant),,E,n,A136M,21,true
A154H,Melaleuca ericifolia Sm. (as plant),,E,n,A13AY,11,true
A154Q,Melittis melissophyllum L. (as plant),,E,n,A139Q,38,true
A154S,Menispermum dauricum DC. (as plant),,E,n,A13AM,13,true
A154Y,Mentha x rotundifolia (L.) Huds. (as plant),,E,n,A139Q,41,true
A155D,Merremia tridentata (L.) Hallier f (as plant),,E,n,A137N,25,true
A155L,Millettia glabra Adema (as plant),,E,n,A138V,96,true
A155P,Mimusops balata (Aubl.) C.F.Gaertn. (as plant),,E,n,A13DC,3,true
A155S,Mirabilis jalapa L. (as plant),,E,n,A13BC,2,true
A156H,Mucuna pruriens (L.) DC. (as plant),,E,n,A138V,99,true
A156T,Narcissus poeticus L. (as plant),,E,n,A135K,12,true
A156V,Narcissus pseudonarcissus L. (as plant),,E,n,A135K,13,true
A158M,Operculina macrocarpa (L.) Urb. (as plant),,E,n,A137N,26,true
A158T,Opopanax chironium W.D.J. Koch (as plant),,E,n,A135P,48,true
A159Q,Paeonia anomala L. (as plant),,E,n,A13BN,1,true
A15AB,Paraderris montana (Benth.) Adema (as plant),,E,n,A138V,103,true
A15AF,Parnassia palustris L. (as plant),,E,n,A137E,9,true
A15AK,Parthenocissus quinquefolia (L.) Planch. (as plant),,E,n,A13EF,7,true
A15BF,Peperomia pellucida (L.) Kunth (as plant),,E,n,A13CA,1,true
A15BG,Periploca graeca L. (as plant),,E,n,A135Q,36,true
A15BM,Persicaria maculosa Gray (as plant),,E,n,A13CH,9,true
A15CH,Phlegmariurus saururus (Lam.) B. Øllg. (as plant),,E,n,A13AC,4,true
A15CZ,Picrasma excelsa (SW.) Planch (as plant),,E,n,A13DK,5,true
A15DB,Pieris japonica (Thunb.) D.Don.ex G.Don. (as plant),,E,n,A138Q,13,true
A15DC,Pilea microphylla (L.) Liebm. (as plant),,E,n,A13EC,5,true
A15EJ,Plectranthus barbatus Andrews (as plant),,E,n,A139Q,56,true
A15EK,Pluchea carolinensis (Jacq.) G.Don (as plant),,E,n,A136A,127,true
A15EZ,Polygonatum multiflorum (L.) All. (as plant),,E,n,A139Y,10,true
A15FK,Potentilla reptans L. (as plant),,E,n,A13CT,11,true
A15FV,Prunus mahaleb L. (as plant),,E,n,A13CT,16,true
A15GV,Pulmonaria officinalis L. (as plant),,E,n,A136L,22,true
A15HC,Quercus infectoria G. Oliver (as plant),,E,n,A138X,4,true
A15JC,Rhinanthus spp. (as plant),,E,n,A13BK,8,true
A15KG,Rubia tinctorum L. (as plant),,E,n,A13CV,35,true
A15KN,Ruellia tuberosa L. (as plant),,E,n,A134X,8,true
A15KP,Rumex acetosella L. (as plant),,E,n,A13CH,18,true
A15LC,Salix pentandra L. (as plant),,E,n,A13CY,10,true
A15LP,Salvia tomentosa Mill. (as plant),,E,n,A05PL,9,true
A15NQ,Sempervivum tectorum L. (as plant),,E,n,A137T,6,true
A15NY,Senna alexandrina Mill. (as plant),,E,n,A138V,120,true
A15NZ,Senna bicapsularis (L.) Roxb. (as plant),,E,n,A138V,121,true
A15PD,Senna occidentalis (L.) Link (as plant),,E,n,A138V,125,true
A15SD,Sorghum halepense (L.) Pers. (as plant),,E,n,A13CE,23,true
A15SN,Spigelia anthelmia L. (as plant),,E,n,A13AA,1,true
A15TA,Stachytarpheta jamaicensis (L.) Vahl (as plant),,E,n,A13ED,12,true
A15TG,Stephania sinica Diels (as plant),,E,n,A13AM,16,true
A15TX,Strychnos ignatii Berg. (as plant),,E,n,A13AA,3,true
A15VA,Strychnos toxifera R.H.Schomb. ex Lindl. (as plant),,E,n,A13AA,6,true
A15VB,Strychnos wallichiana Steud. ex A. DC. (as plant),,E,n,A13AA,7,true
A15VF,Styrax officinalis L. (as plant),,E,n,A13DR,2,true
A15XT,Tecoma stans (L.) Juss. ex Kunth (as plant),,E,n,A136J,6,true
A15XY,Terminalia chebula Retz. (as plant),,E,n,A137K,4,true
A15XZ,Tetraclinis articulata (Vahl) Mast. (as plant),,E,n,A137X,12,true
A15YJ,Thapsia garganica L. (as plant),,E,n,A135P,61,true
A15YN,Thuja occidentalis L. (as plant),,E,n,A137X,13,true
A15YQ,Thymus callieri Borb. ex Velen. (as plant),,E,n,A139Q,76,true
A160C,Trollius europaeus L. (as plant),,E,n,A13CR,66,true
A160Q,Ulmus minor Mill. (as plant),,E,n,A13EB,3,true
A160R,Ulmus pumila L. (as plant),,E,n,A13EB,4,true
A162F,Viola palustris L. (as plant),,E,n,A13EE,4,true
A163A,Xanthorhiza simplicissima Marshall (as plant),,E,n,A13CR,67,true
A163Q,Zygophyllum fabago L. (as plant),,E,n,A13EL,6,true
A0DCC,Asparagus peas (dry),,E,r,A0DCD,2,true
A0EVJ,Enzymes for fortification,,E,d,A0F4M,1,true
A0EZC,Taste enhancing RPC extracts,,M,d,A0EQE,3,true
A0D1X,Valerian infusion roots and similar-,,C,r,A03JS,1,true
A13GP,Adenium obesum (Forssk.) Roem. & Schult. (as plant),,E,n,A135Q,2,true
A13HT,Ageratina altissima (L.) R.M.King & H.Rob. (as plant),,E,n,A136A,10,true
A13JP,Alliaria petiolata (M.Bieb.) Cavara & Grande (as plant),,E,n,A136M,1,true
A13JR,Allochrusa paniculata (Regel & Herder) Ovcz. & Czukav (as plant),,E,n,A137D,3,true
A13RK,Astracantha adscendens (Boiss. & Hausskn.) Podlech (as plant),,E,n,A138V,19,true
A140Z,Centipeda minima (L.) A.Braun & Asch (as plant),,E,n,A136A,62,true
A147N,Corydalis cava Schweigg. & Kort. (as plant),,E,n,A13BQ,4,true
A149J,Curcuma kwangsiensis S.G.Lee & C.F. Liang (as plant),,E,n,A13EK,16,true
A14DH,Dioscorea communis (L.) Caddick & Wilkin (as plant),,E,n,A138G,3,true
A14RQ,Heracleum mantegazzianum Sommier & Levier (as plant),,E,n,A135P,37,true
A153N,Magnolia salicifolia (Siebold & Zucc.) Maxim. (as plant),,E,n,A13AF,7,true
A153V,Malva arborea (L.) Webb & Berthel. (as plant),,E,n,A13AH,11,true
A15PC,Senna obtusifolia (L.) H.S.Irwin & Barneby (as plant),,E,n,A138V,124,true
A15RB,Solandra maxima (Moc. & Sessé ex Dunal) P.S.Green (as plant),,E,n,A13DN,34,true
A0CXC,American buffalo milk,,C,r,A04HG,2,true
A0CXQ,Sugar beet roots and similar-,,C,r,A0ETE,1,true
A0CYL,Juniper berry and similar-,,C,r,A018Q,5,true
A0CYS,Nutmeg seed and similar-,,C,r,A017X,9,true
A0CYZ,Dill seed and similar-,,C,r,A017X,6,true
A0DDA,Scotch bonnet mushrooms,,E,r,A00TD,11,true
A0DFF,Chickling vetches (with pods),,E,r,A00PX,3,true
A0DJJ,Chervil and similar-,,C,r,A04MA,1,true
A0DZG,Kiwiberry (as plant),,E,n,A05YP,4,true
A0EQM,Infant formulae,,M,s,A03PY,1,true
A0F7C,Vegetable fern,,E,r,A0F6Y,4,true
A0FDA,Green mussel,,E,r,A02HF,3,true
A0FDB,Yesso scallop,,E,r,A02HN,8,true
A0FKL,Parascyllium (generic) (as animal),,C,n,A0FKG,2,true
A0FSF,Triakis (generic) (as animal),,C,n,A0993,3,true
A0FTD,Chaenogaleus (generic) (as animal),,C,n,A09B5,1,true
A0FTZ,Gollum (generic) (as animal),,C,n,A0FTQ,3,true
A0FVF,Somniosus (generic) (as animal),,C,n,A098C,2,true
A0G2H,Trygonorrhina (generic) (as animal),,C,n,A09HK,9,true
A0GJQ,Narke (generic) (as animal),,C,n,A0GHL,7,true
A0GLL,Neoceratodus (generic) (as animal),,C,n,A0GLK,1,true
A0GMA,Polypterus (generic) (as animal),,C,n,A0GLZ,1,true
A0GTE,Herklotsichthys (generic) (as animal),,C,n,A0GPE,39,true
A0GTL,Escualosa (generic) (as animal),,C,n,A0GPE,40,true
A0GVN,Poecilothrissa (generic) (as animal),,C,n,A0GPE,53,true
A0GXB,Sauvagella (generic) (as animal),,C,n,A0GPE,58,true
A0GZD,Sabretooth anchovys (generic) (as animal),,C,n,A051S,11,true
A0GZL,Stolephorus anchovies (generic) (as animal),,C,n,A051S,14,true
A0H1B,Opisthopterus (generic) (as animal),,C,n,A0H0K,5,true
A0H1H,Raconda (generic) (as animal),,C,n,A0H0K,8,true
A0H2D,Gonorynchus (generic) (as animal),,C,n,A0H2C,1,true
A0H3J,Plecoglossus (generic) (as animal),,C,n,A0H3H,1,true
A0H4S,Xenophthalmichthys (generic) (as animal),,C,n,A0H4R,1,true
A0H5M,Prototroctes (generic) (as animal),,C,n,A0H5L,1,true
A0H6H,Prosopium (generic) (as animal),,C,n,A0H5T,3,true
A0HAN,Sagamichthys (generic) (as animal),,C,n,A0H9M,10,true
A0HAS,Tragularius (generic) (as animal),,C,n,A0H9M,12,true
A0HES,Aristostomias (generic) (as animal),,C,n,A0HER,1,true
A0E5A,Sweet fennel (as plant),,E,n,A05LG,2,true
A0ESM,Porridge water based (ready to eat),,C,s,A0F0V,2,true
A0EYG,Birds meat,,P,r,A0EYH,2,true
A0F1G,Margarines and similar,,C,s,A039B,2,true
A0F6Q,Rice semolina,,C,d,A0ETL,3,true
A0F9Z,"Lobsters, spiny-rock lobster",,P,r,A02FD,3,true
A0FFB,Mordaciidae (as animal),,P,n,A0FDJ,2,true
A0FHG,Pseudocarchariidae (as animal),,P,n,A0FGV,4,true
A0FJZ,Rhincodontidae (as animal),,P,n,A0FHR,5,true
A0FTQ,Proscylliidae (as animal),,P,n,A0FKQ,8,true
A0GGG,Anacanthobatidae (as animal),,P,n,A052L,11,true
A0GLK,Ceratodontidae (as animal),,P,n,A0GLJ,1,true
A0GLP,Lepidosirenidae (as animal),,P,n,A0GLN,1,true
A0H0K,Pristigasteridae (as animal),,P,n,A0GNY,7,true
A0H1L,Chanidae (as animal),,P,n,A0H1K,1,true
A0H4R,Microstomatidae (as animal),,P,n,A0H2F,7,true
A0HLV,Pantodontidae (as animal),,P,n,A0HKV,4,true
A0HTA,Ipnopidae (as animal),,P,n,A0HPE,12,true
A0HVN,Neoscopelidae (as animal),,P,n,A0HVM,1,true
A0J2X,Cyematidae (as animal),,P,n,A0J2K,4,true
A0JKC,Acestrorhynchidae (as animal),,P,n,A0J3C,13,true
A0M8Z,Heterenchelyidae (as animal),,P,n,A0M5Q,5,true
A0MAS,"Conger eels, etc. (generic) (as animal)",,P,n,A0M5Q,9,true
A0MDK,Snake eels (generic) (as animal),,P,n,A0M5Q,10,true
A0MJS,Cutthroat eels (generic) (as animal),,P,n,A0M5Q,11,true
A0MRL,Muraenolepididae (as animal),,P,n,A050J,1,true
A0NEB,Megalomycteridae (as animal),,P,n,A0NBT,9,true
A0NHJ,Anablepidae (as animal),,P,n,A0NEK,3,true
A0NLZ,Aplocheilidae (as animal),,P,n,A0NEK,5,true
A0NYA,Aphyonidae (as animal),,P,n,A0NPH,4,true
A0P2N,Squirrelfishes (generic) (as animal),,P,n,A0P0P,7,true
A0P3Y,Melamphaidae (as animal),,P,n,A0P0P,9,true
A0PDS,Synbranchidae (as animal),,P,n,A0PDR,1,true
A0PFB,Caesionidae - Fusiliers (generic) (as animal),,P,n,A0PFA,1,true
A0TXF,Rhyacichthyidae (as animal),,P,n,A0T4T,3,true
A0V2F,Zanclidae (as animal),,P,n,A0TZJ,6,true
A0V6Z,Osphronemidae (as animal),,P,n,A0V5C,7,true
A0V8G,Luciocephalidae (as animal),,P,n,A0V5C,11,true
A0V8X,Dactyloscopidae (as animal),,P,n,A0V8K,3,true
A0VLK,Schindleriidae (as animal),,P,n,A0V8K,8,true
A0XDT,Lumpfishes (generic) (as animal),,P,n,A0VSC,18,true
A0XJV,Flying gurnards (generic) (as animal),,P,n,A0VSC,22,true
A0YLM,Chaunacidae (as animal),,P,n,A0YJR,4,true
A0YPZ,Linophrynidae (as animal),,P,n,A0YJR,14,true
A0YQN,Centrophrynidae (as animal),,P,n,A0YJR,17,true
A0YQY,Pelagic percomorphs (generic) (as animal),,E,n,A134T,9,true
A0YRF,Cladocera (as animal),,H,n,A0BXN,1,true
A112R,Glossidae (as animal),,P,n,A054V,3,true
A134N,Thaliacea (as animal),,H,n,A054M,18,true
A15GE,Pseudosasa japonica (Steud.) Makino (as plant),,E,n,A13CE,21,true
A15QV,Smilax ornata Lem. (as plant),,E,n,A13DM,8,true
A15SB,Sophora tonkinensis Gagnep. (as plant),,E,n,A138V,131,true
A0CVB,Gazpacho and similar,,C,s,A041L,10,true
A0CXV,Garden nasturtium pods,,E,r,A019Q,1,true
A0CXY,Chinese cassia buds,,E,r,A01AP,2,true
A0CYB,Temulawak roots,,E,r,A0CGZ,3,true
A0CYG,Chinese cassia bark,,E,r,A019X,1,true
A0DET,Hop sprouts,,E,r,A0DEV,2,true
A0DFD,Asparagus peas (without pods),,E,r,A012G,2,true
A0DFH,Yardlong beans (without pods),,E,r,A011Z,20,true
A0DFL,Monantha vetches (without pods),,E,r,A011Z,12,true
A0DFY,Russian tarragon,,E,r,A04KF,9,true
A0DGD,Siamese cassia,,E,r,A0DGE,4,true
A0DJN,Water clovers,,E,r,A00NC,3,true
A0DKK,Baby leaf spinaches,,E,r,A00MA,5,true
A0DLM,Calabrese,,E,r,A00FN,1,true
A0DLV,Pumpkins and similar-,,C,r,A00KD,2,true
A0DVY,Loquats and similar-,,C,r,A01DG,5,true
A13VK,Borago pygmaea (DC.) Chater & Greuter (as plant),,E,n,A136L,8,true
A13YT,Callitris quadrivalvis Rich. & A.Rich (as plant),,E,n,A137X,1,true
A13ZP,Carapichea ipecacuanha (Brot.) L.Andersson (as plant),,E,n,A13CV,2,true
A142G,Chlorocardium rodiei (Schomb.) Rohwer H.G.Richt. & van der Werff (as plant),,E,n,A139S,5,true
A14TS,Ilex pubescens Hook. & Arn. (as plant),,E,n,A135R,3,true
A158H,Ononis spinosa L. (as plant),,E,n,A138V,100,true
A0DYB,Acorns,,E,r,A0CFF,2,true
A14PX,Gymnanthemum amygdalinum (Delile) Sch.Bip. ex Walp (as plant),,E,n,A136A,92,true
A06FM,Food for infants and children not included in regulatory categories (as part-nature),,C,f,A06FF,4,true
A06GB,"Algae based fortifying agents (e.g. Spirulina, chlorella) (as part-nature)",,C,f,A06FX,4,true
A07GL,Boiling,,E,f,A07GG,4,true
A07GS,Pan frying / shallow frying,,E,f,A07GR,1,true
A07GZ,Broiling/grilling,,E,f,A0EJY,1,true
A07HF,Microwave reheating,,E,f,A07HD,2,true
A07JC,High pressure treating (pascalisation),,C,f,A07JB,7,true
A07KA,Mould culturing,,E,f,A0CQZ,3,true
A07LQ,Alkalizing,,C,f,A0C0P,1,true
A07LS,Bromating,,C,f,A0C0P,5,true
A07VM,Pet fish feed,,F,f,A07VH,4,true
A068A,Germ (as part-nature),,C,f,A0ELJ,5,true
A068M,Vegetable fats and oils (as part-nature),,C,f,A0EMP,1,true
A069A,Blended or reconstituted hot drink (as part-nature),,E,f,A068Y,2,true
